id,nome,posição,idade,data_nascimento,nacionalidade,time,liga,total_jogos,jogos_escalados,minutos_jogados,gols_sofridos,defesas,gols,assistências,total_chutes,chutes_no_gol,dribles_tentados,dribles_realizados,total_passes,passes_chaves,índice_passes_certos,desarmes,faltas_sofridas,faltas_cometidas
59416,I. Scarpeta,Midfielder,25,05/06/1996,Colombia,Jaguares,Liga Colômbia,16,16,1396,0,0,0,0,1,0,2,2,39,1,69,0,1,3
36269,M. Sierra,Midfielder,27,21/09/1994,Colombia,Jaguares,Liga Colômbia,8,7,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70370,P. Bueno,Attacker,31,30/03/1990,Argentina,Jaguares,Liga Colômbia,18,12,1072,0,0,3,1,8,1,4,4,34,2,68,0,10,8
13136,Leonardo Enrique Saldaña Carvajal,Defender,32,08/12/1989,Colombia,Jaguares,Liga Colômbia,14,14,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13537,L. Escorcia,Defender,25,09/08/1996,Colombia,Jaguares,Liga Colômbia,7,6,544,0,0,0,0,3,1,1,1,64,2,63,8,3,7
80987,Darwin Guillermo López Tobías,Attacker,29,10/02/1992,Colombia,Jaguares,Liga Colômbia,15,6,590,0,0,1,0,1,0,0,0,2,0,100,1,0,0
13560,Harrison Arley Mojica Betancourt,Attacker,28,17/02/1993,Colombia,Jaguares,Liga Colômbia,15,15,1300,0,0,2,2,15,3,5,4,135,18,79,2,11,3
13606,A. Murillo,Defender,24,01/04/1996,Colombia,La Equidad,Liga Colômbia,21,20,1799,0,0,0,1,2,0,1,1,68,3,67,4,1,4
13654,A. Rambal,Defender,28,24/09/1992,Colombia,La Equidad,Liga Colômbia,5,4,405,0,0,0,0,5,2,0,0,120,0,70,4,0,6
59621,B. Torres,Attacker,22,23/01/1998,Colombia,La Equidad,Liga Colômbia,11,3,380,0,0,0,0,3,1,7,5,20,1,48,0,1,8
81048,C. Bonilla,Goalkeeper,28,02/06/1993,Colombia,La Equidad,Liga Colômbia,4,4,360,8,7,0,0,0,0,0,0,47,0,58,0,0,0
13604,Andrés Correa Valencia,Defender,27,29/01/1994,Colombia,La Equidad,Liga Colômbia,10,8,631,0,0,0,0,0,0,2,2,34,2,70,3,1,2
13605,John Edison García Zabala,Defender,32,04/06/1989,Colombia,La Equidad,Liga Colômbia,22,22,1965,0,0,2,0,3,2,0,0,139,2,66,5,4,5
13607,Walmer Pacheco Mejía,Defender,26,16/01/1995,Colombia,La Equidad,Liga Colômbia,22,22,1965,0,0,1,0,3,2,9,7,178,9,74,13,18,12
13609,Amaury Torralvo Polo,Defender,27,12/01/1994,Colombia,La Equidad,Liga Colômbia,18,15,1336,0,0,0,0,2,0,1,1,134,8,79,3,4,1
52747,Juan Carlos Colina Silva,Midfielder,35,21/10/1986,Venezuela,La Equidad,Liga Colômbia,18,10,900,0,0,0,0,1,0,1,0,42,1,73,5,5,6
13617,Pablo Lima Gualco,Midfielder,31,19/08/1990,Uruguay,La Equidad,Liga Colômbia,20,20,1688,0,0,0,1,0,0,3,3,127,5,83,5,1,2
13618,J. Mahecha,Midfielder,34,22/07/1987,Colombia,La Equidad,Liga Colômbia,17,11,897,0,0,2,0,3,1,0,0,95,0,93,5,2,4
13620,Stalin Motta Vaquiro,Midfielder,37,28/03/1984,Colombia,La Equidad,Liga Colômbia,21,18,1455,0,0,1,1,6,2,9,8,277,15,81,10,16,15
13405,C. Rodríguez,Midfielder,27,30/01/1994,Colombia,La Equidad,Liga Colômbia,17,6,678,0,0,4,0,10,5,7,6,81,6,81,4,5,3
13623,Neider Barona Solis,Attacker,24,11/07/1997,Colombia,La Equidad,Liga Colômbia,16,13,927,0,0,0,0,2,1,3,2,22,0,56,1,2,3
13629,C. Peralta,Attacker,31,14/02/1990,Colombia,La Equidad,Liga Colômbia,12,8,714,0,0,2,1,19,6,2,2,73,5,71,4,15,21
41455,Pablo David Sabbag Daccarett,Attacker,24,11/06/1997,Colombia,La Equidad,Liga Colômbia,21,12,1262,0,0,7,3,22,10,17,10,70,10,69,4,13,7
13630,Hansel Orlando Zapata Zape,Attacker,26,11/02/1995,Colombia,La Equidad,Liga Colômbia,9,8,631,0,0,0,1,9,4,10,7,127,7,81,0,12,5
13619,M. Mier,Midfielder,31,02/08/1990,Uruguay,La Equidad,Liga Colômbia,19,17,1411,0,0,10,0,13,4,3,2,80,8,81,3,4,8
13598,D. Novoa,Goalkeeper,32,31/05/1989,Colombia,La Equidad,Liga Colômbia,20,20,1800,6,6,0,0,0,0,0,0,39,0,47,0,0,0
59395,J. Castro,Defender,24,13/01/1997,Colombia,La Equidad,Liga Colômbia,22,17,1532,0,0,3,0,6,2,1,1,79,1,66,2,3,11
50933,C. Higuita,Midfielder,27,12/01/1994,Colombia,Junior,Liga Colômbia,6,4,383,0,0,0,0,3,0,1,1,84,2,87,6,8,7
13211,S. Cárdenas,Midfielder,32,07/08/1989,Colombia,Junior,Liga Colômbia,18,10,914,0,0,0,0,4,0,4,2,108,6,89,1,3,1
13586,Rubén Leonardo Pico Carvajal,Midfielder,30,04/10/1991,Colombia,Junior,Liga Colômbia,13,11,988,0,0,0,0,2,0,1,1,146,0,92,5,4,9
13596,M. Rangel,Attacker,30,08/03/1991,Colombia,Junior,Liga Colômbia,7,5,365,0,0,0,1,13,8,4,1,82,5,63,1,11,10
13579,J. Sánchez,Midfielder,33,04/05/1988,Colombia,Junior,Liga Colômbia,15,12,1065,0,0,1,0,4,1,1,1,155,8,86,10,2,2
13568,S. Viera,Goalkeeper,38,07/03/1983,Uruguay,Junior,Liga Colômbia,23,23,2070,5,19,0,0,1,1,0,0,89,1,51,0,2,0
13571,W. Ditta,Defender,24,23/01/1997,Colombia,Junior,Liga Colômbia,11,10,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,Germán  Mera Cáceres,Defender,31,05/03/1990,Colombia,Junior,Liga Colômbia,19,18,1647,0,0,1,1,5,0,3,2,212,4,80,7,2,8
13572,G. Fuentes,Defender,24,09/02/1997,Colombia,Junior,Liga Colômbia,13,13,1161,0,0,1,0,0,0,6,3,95,1,88,5,7,1
13578,M. Piedrahita,Defender,36,13/06/1985,Colombia,Junior,Liga Colômbia,9,6,557,0,0,0,0,3,0,2,1,34,0,77,0,0,0
13573,Jefferson José Gómez Genes,Defender,25,22/06/1996,Colombia,Junior,Liga Colômbia,8,7,631,0,0,1,0,0,0,1,1,92,1,62,8,3,15
13392,Dany Alejandro Rosero Valencia,Defender,28,06/10/1993,Colombia,Junior,Liga Colômbia,13,12,1081,0,0,2,0,1,1,0,0,89,1,81,2,3,9
13429,Fabián Alexis Viáfara Alarcón,Defender,29,16/03/1992,Colombia,Junior,Liga Colômbia,21,21,1890,0,0,0,0,3,1,8,3,143,5,76,13,11,6
13373,Larry Vásquez Ortega,Midfielder,29,19/09/1992,Colombia,Junior,Liga Colômbia,14,12,1037,0,0,1,0,2,0,3,3,136,1,86,4,3,11
46804,Didier Andrés Moreno Asprilla,Midfielder,30,15/09/1991,Colombia,Junior,Liga Colômbia,18,14,1158,0,0,1,0,5,1,5,3,190,5,74,13,8,13
13583,Fredy Hinestroza Arias,Midfielder,31,05/04/1990,Colombia,Junior,Liga Colômbia,17,15,1218,0,0,0,1,11,1,8,7,146,8,83,4,9,8
9933,M. Borja,Attacker,28,26/01/1993,Colombia,Junior,Liga Colômbia,23,13,1353,0,0,14,2,18,5,6,5,99,7,72,4,16,2
13377,L. González,Attacker,31,22/12/1990,Venezuela,Junior,Liga Colômbia,16,10,922,0,0,3,0,2,1,2,0,25,0,72,1,1,0
13793,C. Valencia,Attacker,37,13/07/1984,Colombia,Junior,Liga Colômbia,19,8,740,0,0,2,0,1,0,0,0,141,2,74,7,1,3
13592,T. Gutiérrez,Attacker,36,17/05/1985,Colombia,Junior,Liga Colômbia,16,13,1175,0,0,2,0,6,3,8,5,173,12,78,2,4,5
94599,Edwuin Steven Cetré Angulo,Attacker,23,01/01/1998,Colombia,Junior,Liga Colômbia,19,10,998,0,0,3,0,5,2,5,3,27,0,83,1,7,3
35902,Jeison Andrés Angulo Trujillo,Defender,25,27/06/1996,Colombia,Junior,Liga Colômbia,9,8,732,0,0,0,0,0,0,0,0,88,0,74,6,0,8
13665,S. Román,Goalkeeper,25,21/05/1995,Colombia,Once Caldas,Liga Colômbia,9,8,775,2,9,0,0,0,0,0,0,47,0,79,0,0,0
13640,L. Payares,Defender,30,14/01/1990,Colombia,Once Caldas,Liga Colômbia,12,11,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13564,P. Rojas,Attacker,29,23/09/1991,Colombia,Once Caldas,Liga Colômbia,21,18,1369,0,0,1,1,9,2,12,7,104,8,76,7,10,7
13661,R. Ovelar,Attacker,35,01/12/1985,Paraguay,Once Caldas,Liga Colômbia,19,18,1528,0,0,6,1,27,8,6,4,99,9,71,5,10,10
13681,Kevin Alexander Londoño Asprilla,Midfielder,27,23/11/1993,Colombia,Once Caldas,Liga Colômbia,6,6,481,0,0,2,0,9,3,4,2,87,6,74,5,2,5
13664,G. Ortiz,Goalkeeper,32,25/03/1989,Paraguay,Once Caldas,Liga Colômbia,16,16,1385,1,8,0,0,0,0,0,0,47,0,63,0,0,0
13667,J. Clavijo,Defender,22,04/04/1999,Colombia,Once Caldas,Liga Colômbia,8,4,403,0,0,1,0,0,0,0,0,5,0,71,0,0,0
5693,J. Julio,Defender,25,03/09/1996,Colombia,Once Caldas,Liga Colômbia,18,16,1434,0,0,1,0,2,0,1,1,256,2,76,10,1,14
13684,C. Pájaro,Defender,23,15/03/1998,Colombia,Once Caldas,Liga Colômbia,5,5,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13677,M. Carreazo,Midfielder,22,17/12/1999,Venezuela,Once Caldas,Liga Colômbia,20,19,1615,0,0,4,0,13,5,16,13,164,9,86,14,17,5
13679,S. Guzmán,Midfielder,24,26/05/1997,Colombia,Once Caldas,Liga Colômbia,15,10,966,0,0,0,0,7,1,6,6,354,13,85,1,10,11
13593,S. Hernández,Midfielder,35,02/10/1986,Colombia,Once Caldas,Liga Colômbia,18,11,1086,0,0,1,0,12,1,1,1,137,12,78,6,6,5
59860,R. Mejía,Midfielder,21,06/10/2000,Colombia,Once Caldas,Liga Colômbia,17,14,1198,0,0,1,0,0,0,1,1,4,0,100,0,0,4
13692,M. García,Attacker,23,28/10/1998,Colombia,Once Caldas,Liga Colômbia,13,4,458,0,0,2,0,2,1,0,0,5,0,41,0,0,1
81006,David Fernando Lemos Cortés,Attacker,26,09/11/1995,Colombia,Once Caldas,Liga Colômbia,15,6,677,0,0,2,0,0,0,3,1,15,1,65,1,0,3
6250,D. Moreno,Attacker,36,16/09/1985,Colombia,Once Caldas,Liga Colômbia,14,9,870,0,0,5,0,0,0,0,0,0,0,0,0,0,0
13668,Andrés Felipe Correa Osorio,Defender,37,02/07/1984,Colombia,Once Caldas,Liga Colômbia,21,21,1890,0,0,2,0,4,0,1,1,258,2,76,5,8,4
13672,E. Mosquera,Defender,30,22/01/1991,Colombia,Once Caldas,Liga Colômbia,19,19,1710,0,0,1,1,4,1,2,1,228,7,77,3,3,17
13687,Juan David Rodríguez Rico,Midfielder,29,24/09/1992,Colombia,Once Caldas,Liga Colômbia,19,19,1574,0,0,0,2,9,6,9,8,229,16,84,5,2,10
13670,David Alejandro Gómez Rojas,Defender,33,25/03/1988,Colombia,Once Caldas,Liga Colômbia,20,20,1800,0,0,0,1,7,2,2,0,273,8,77,3,7,13
13277,J. Cuadrado,Goalkeeper,35,01/06/1985,Colombia,Atletico Nacional,Liga Colômbia,13,13,1170,6,8,0,0,0,0,1,1,91,0,85,0,0,0
35677,Diego Luis Braghieri,Defender,33,23/02/1987,Argentina,Atletico Nacional,Liga Colômbia,14,12,1070,0,0,2,1,9,3,1,1,177,1,81,5,1,2
2486,H. Palacios,Defender,27,11/06/1993,Colombia,Atletico Nacional,Liga Colômbia,14,13,1159,0,0,0,1,0,0,14,13,252,1,86,10,5,8
13287,Christian Camilo Mafla Rebellón,Defender,27,15/01/1993,Colombia,Atletico Nacional,Liga Colômbia,11,11,867,0,0,0,0,0,0,2,2,140,4,77,8,5,9
13658,Fabián Andrés González Lasso,Attacker,28,23/11/1992,Colombia,Atletico Nacional,Liga Colômbia,15,9,810,0,0,2,1,9,5,2,0,47,4,65,5,7,7
13291,C. Blanco,Midfielder,22,29/01/1999,Colombia,Atletico Nacional,Liga Colômbia,10,5,495,0,0,0,0,2,0,2,2,84,3,86,4,2,1
13736,D. Muñoz,Defender,25,25/05/1996,Colombia,Atletico Nacional,Liga Colômbia,6,6,540,0,0,0,0,8,1,4,4,223,7,85,23,3,9
13235,A. Quintana,Goalkeeper,27,11/07/1994,Colombia,Atletico Nacional,Liga Colômbia,7,7,630,3,9,0,0,0,0,1,1,43,0,67,1,0,1
13282,B. Córdoba,Defender,22,18/09/1999,Colombia,Atletico Nacional,Liga Colômbia,11,9,829,0,0,0,0,0,0,0,0,1,0,25,0,0,2
13425,Geisson Alexander Perea Ocoró,Defender,30,06/08/1991,Colombia,Atletico Nacional,Liga Colômbia,10,7,582,0,0,0,0,4,1,4,3,127,0,79,6,2,9
35836,J. Segura,Defender,24,18/01/1997,Colombia,Atletico Nacional,Liga Colômbia,8,7,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35843,A. Andrade,Midfielder,32,23/02/1989,Colombia,Atletico Nacional,Liga Colômbia,21,14,1387,0,0,7,4,21,3,29,23,166,16,78,3,6,7
6509,Jarlan Junior Barrera Escalona,Midfielder,26,16/09/1995,Colombia,Atletico Nacional,Liga Colômbia,19,11,1103,0,0,3,0,17,5,6,4,170,7,82,1,8,2
13292,Y. Candelo,Midfielder,29,24/02/1992,Colombia,Atletico Nacional,Liga Colômbia,14,11,1025,0,0,0,2,3,1,4,1,80,10,74,2,0,1
13310,S. Gómez,Midfielder,25,03/06/1996,Colombia,Atletico Nacional,Liga Colômbia,15,11,839,0,0,1,0,12,3,2,1,139,9,94,2,4,2
195717,Y. Mosquera,Midfielder,20,02/05/2001,Colombia,Atletico Nacional,Liga Colômbia,4,4,360,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13779,Baldomero Perlaza Perlaza,Midfielder,29,02/06/1992,Colombia,Atletico Nacional,Liga Colômbia,19,16,1428,0,0,2,0,5,0,6,4,176,4,78,8,11,14
35787,Deinner Alexander Quiñónes Quiñónes,Midfielder,26,16/08/1995,Colombia,Atletico Nacional,Liga Colômbia,15,8,811,0,0,1,1,9,6,20,9,129,10,80,2,10,0
13304,B. Rovira,Midfielder,25,02/12/1996,Colombia,Atletico Nacional,Liga Colômbia,18,13,1208,0,0,1,0,5,1,1,1,212,2,87,16,1,8
35859,J. Duque,Attacker,34,17/05/1987,Colombia,Atletico Nacional,Liga Colômbia,15,13,1109,0,0,9,0,11,7,6,2,37,6,74,3,7,6
13311,V. Hernández,Attacker,32,08/02/1989,Colombia,Atletico Nacional,Liga Colômbia,15,11,1059,0,0,3,0,6,3,17,10,141,15,83,2,10,2
13138,Estéfano Arango González,Midfielder,27,18/01/1994,Colombia,Atletico Nacional,Liga Colômbia,12,9,721,0,0,0,0,3,1,11,6,87,2,87,2,11,4
6282,Matías Pisano,Midfielder,29,13/12/1991,Argentina,America de Cali,Liga Colômbia,5,4,369,0,0,1,0,9,3,11,9,118,9,77,5,10,7
13176,Juan Pablo Segovia González,Defender,33,21/03/1988,Argentina,America de Cali,Liga Colômbia,13,13,1109,0,0,2,0,1,1,1,1,53,3,62,4,3,5
13708,J. Arias,Midfielder,24,21/09/1997,Colombia,America de Cali,Liga Colômbia,21,10,1033,0,0,1,0,3,2,6,4,40,0,81,5,6,5
13596,M. Rangel,Attacker,30,08/03/1991,Colombia,America de Cali,Liga Colômbia,6,6,526,0,0,5,1,13,8,4,1,82,5,63,1,11,10
53093,J. Graterol,Goalkeeper,24,13/02/1997,Venezuela,America de Cali,Liga Colômbia,13,13,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277769,P. Ortiz,Defender,21,08/06/2000,Colombia,America de Cali,Liga Colômbia,10,9,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13177,M. Torres,Defender,25,17/04/1996,Colombia,America de Cali,Liga Colômbia,19,19,1710,0,0,0,0,2,1,3,1,147,0,79,7,5,7
13180,Y. Cabrera,Midfielder,31,15/09/1990,Colombia,America de Cali,Liga Colômbia,16,14,1095,0,0,3,0,3,2,2,0,119,3,84,7,6,5
13363,Rafael Andrés Carrascal Avilez,Midfielder,29,26/11/1992,Colombia,America de Cali,Liga Colômbia,19,14,1177,0,0,0,1,3,0,8,2,194,5,83,7,7,4
13650,F. Jaramillo,Midfielder,25,18/04/1996,Colombia,America de Cali,Liga Colômbia,18,14,1150,0,0,0,0,0,0,0,0,124,0,80,7,2,10
115532,S. Moreno,Midfielder,21,21/04/2000,Colombia,America de Cali,Liga Colômbia,17,9,753,0,0,2,0,0,0,0,0,8,1,100,1,0,0
13185,L. Paz,Midfielder,33,08/09/1988,Colombia,America de Cali,Liga Colômbia,20,17,1537,0,0,0,1,0,0,2,1,179,2,82,11,12,15
13174,D. Quiñones,Midfielder,22,07/04/1999,Colombia,America de Cali,Liga Colômbia,8,5,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13189,L. Sánchez,Midfielder,21,18/09/2000,Colombia,America de Cali,Liga Colômbia,13,8,564,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13190,C. Sierra,Midfielder,31,05/10/1990,Colombia,America de Cali,Liga Colômbia,18,10,999,0,0,2,0,19,10,4,2,159,3,83,7,1,11
11805,Rodrigo Andrés Ureña Reyes,Midfielder,28,01/03/1993,Chile,America de Cali,Liga Colômbia,14,6,676,0,0,1,0,1,0,0,0,85,2,82,2,0,5
13460,Cristian Camilo Arrieta Medina,Attacker,25,03/01/1996,Colombia,America de Cali,Liga Colômbia,19,17,1415,0,0,1,0,1,0,3,3,145,3,81,6,7,9
13662,J. Pérez,Attacker,30,23/03/1991,Colombia,America de Cali,Liga Colômbia,10,3,448,0,0,1,0,3,1,2,1,46,4,86,1,2,4
46695,A. Ramos,Attacker,35,22/01/1986,Colombia,America de Cali,Liga Colômbia,18,18,1506,0,0,9,1,10,2,11,5,94,8,78,5,8,9
6528,Duván Andrés Vergara Hernández,Attacker,25,09/09/1996,Colombia,America de Cali,Liga Colômbia,21,20,1764,0,0,6,0,13,6,24,15,113,9,78,3,16,2
13696,E. Chaux,Goalkeeper,30,20/12/1991,Colombia,America de Cali,Liga Colômbia,11,11,990,8,20,0,0,0,0,0,0,82,0,51,0,3,0
13676,Edwin Alexis Velasco Uzuriaga,Defender,30,05/11/1991,Colombia,America de Cali,Liga Colômbia,21,19,1714,0,0,0,0,1,0,9,9,145,5,76,9,11,13
13766,J. Moya,Defender,28,07/08/1992,Colombia,Santa Fe,Liga Colômbia,6,4,360,0,0,0,0,0,0,0,0,123,0,84,7,3,6
5365,P. Cucchi,Attacker,27,05/03/1993,Argentina,Santa Fe,Liga Colômbia,21,5,591,0,0,4,0,3,2,0,0,18,2,54,1,2,4
13787,E. Herrera,Defender,23,02/09/1998,Colombia,Santa Fe,Liga Colômbia,5,5,392,0,0,0,0,3,0,3,3,74,2,73,3,1,6
13731,M. Gómez,Defender,28,21/12/1993,Colombia,Santa Fe,Liga Colômbia,18,5,623,0,0,0,0,2,1,3,1,25,3,78,0,3,3
13758,L. Castellanos,Goalkeeper,37,09/03/1984,Colombia,Santa Fe,Liga Colômbia,21,21,1864,3,21,0,0,0,0,0,0,85,0,66,0,1,0
59649,Omar Santiago Rodríguez Estupiñán,Goalkeeper,25,25/11/1996,Colombia,Santa Fe,Liga Colômbia,7,5,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13763,C. Arboleda,Defender,35,08/06/1986,Colombia,Santa Fe,Liga Colômbia,25,25,2250,0,0,0,1,1,0,11,7,167,1,68,11,16,7
13500,Dairon Mosquera Chaverra,Defender,29,23/06/1992,Colombia,Santa Fe,Liga Colômbia,17,17,1349,0,0,0,0,3,0,11,5,170,2,71,11,9,14
13134,J. Palacios,Defender,27,20/03/1994,Colombia,Santa Fe,Liga Colômbia,21,21,1890,0,0,2,0,2,1,3,3,264,0,84,10,8,8
13804,D. Rentería,Defender,26,24/09/1995,Colombia,Santa Fe,Liga Colômbia,12,4,482,0,0,1,0,2,0,1,1,24,0,20,1,0,3
13769,F. Torijano,Defender,33,31/08/1988,Colombia,Santa Fe,Liga Colômbia,25,25,2250,0,0,1,0,3,0,3,2,216,1,80,3,3,12
13436,Daniel Eduardo Giraldo Cárdenas,Midfielder,29,01/07/1992,Colombia,Santa Fe,Liga Colômbia,25,24,2204,0,0,4,0,8,3,2,0,215,6,82,9,8,12
13144,J. Herrera,Midfielder,25,24/02/1996,Colombia,Santa Fe,Liga Colômbia,10,9,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13716,K. Osorio,Midfielder,28,29/10/1993,Colombia,Santa Fe,Liga Colômbia,24,16,1372,0,0,3,1,4,2,2,2,65,5,74,1,1,5
13778,A. Pérez,Midfielder,41,05/09/1980,Colombia,Santa Fe,Liga Colômbia,21,20,1558,0,0,1,0,3,0,3,3,124,4,78,13,4,14
2453,L. Seijas,Midfielder,35,23/06/1986,Venezuela,Santa Fe,Liga Colômbia,13,7,604,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13785,J. Velásquez,Midfielder,26,02/05/1995,Colombia,Santa Fe,Liga Colômbia,20,16,1423,0,0,3,1,11,2,8,4,115,10,81,10,11,5
13379,J. Ramos,Attacker,29,02/10/1992,Colombia,Santa Fe,Liga Colômbia,18,14,1186,0,0,7,0,3,0,0,0,5,0,58,0,0,3
13380,D. Valdes,Attacker,30,28/01/1991,Colombia,Santa Fe,Liga Colômbia,14,9,794,0,0,5,0,27,13,3,2,54,5,69,5,14,14
13589,F. Sambueza,Midfielder,33,01/08/1988,Argentina,Santa Fe,Liga Colômbia,24,22,1910,0,0,6,3,11,3,8,5,217,18,77,9,23,14
13698,Álvaro Villete Melgar,Goalkeeper,29,01/07/1991,Uruguay,Patriotas,Liga Colômbia,8,8,720,8,13,0,0,0,0,0,0,134,0,74,1,0,0
13320,D. Carrero,Defender,27,04/11/1993,Colombia,Patriotas,Liga Colômbia,16,16,1432,0,0,1,0,1,0,1,0,214,1,76,5,3,6
13710,E. Benavídez,Midfielder,31,05/03/1989,Argentina,Patriotas,Liga Colômbia,13,11,813,0,0,0,0,0,0,0,0,211,4,89,5,2,0
13711,J. Buitrago,Midfielder,27,07/01/1993,Colombia,Patriotas,Liga Colômbia,18,11,953,0,0,0,0,5,1,0,0,77,5,87,0,0,0
13714,D. Mantilla,Midfielder,24,25/12/1996,Colombia,Patriotas,Liga Colômbia,23,21,1795,0,0,1,0,11,3,12,5,142,14,82,1,17,8
13722,David Castañeda Muñoz,Attacker,25,26/01/1995,Colombia,Patriotas,Liga Colômbia,9,5,532,0,0,3,0,17,5,1,0,52,8,55,2,10,4
13724,M. Medina,Midfielder,24,04/06/1997,Colombia,Patriotas,Liga Colômbia,20,20,1696,0,0,0,0,13,3,8,4,220,4,81,8,14,10
13768,Martín Enrique Payares Campo,Defender,26,27/03/1995,Colombia,Patriotas,Liga Colômbia,8,8,720,0,0,0,0,4,2,0,0,317,2,77,5,4,14
13175,S. Roa,Defender,26,04/10/1995,Colombia,Patriotas,Liga Colômbia,18,18,1581,0,0,0,0,3,1,4,3,103,7,90,1,3,12
13234,C. Mosquera,Goalkeeper,27,19/10/1994,Colombia,Patriotas,Liga Colômbia,13,13,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13700,F. Arbeláez,Defender,25,10/11/1996,Colombia,Patriotas,Liga Colômbia,21,18,1713,0,0,0,0,3,2,10,6,206,4,78,14,6,13
13701,F. Ávila,Defender,27,30/01/1994,Colombia,Patriotas,Liga Colômbia,11,5,476,0,0,0,0,1,0,5,3,43,0,60,3,3,3
59657,O. Vanegas,Defender,25,07/05/1996,Colombia,Patriotas,Liga Colômbia,16,16,1440,0,0,2,0,1,1,1,1,45,1,84,0,0,2
13343,B. Zapata,Defender,21,10/06/2000,Colombia,Patriotas,Liga Colômbia,8,6,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13709,C. Barrios,Midfielder,23,19/05/1998,Colombia,Patriotas,Liga Colômbia,22,18,1653,0,0,0,0,10,4,20,13,103,7,82,8,11,3
59664,S. Orozco,Midfielder,25,16/03/1996,Colombia,Patriotas,Liga Colômbia,18,13,1222,0,0,1,1,4,1,4,3,61,2,69,2,1,2
59678,M. Martínez,Attacker,23,25/03/1998,Colombia,Patriotas,Liga Colômbia,14,9,730,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13788,Jhon Fredy Miranda Rada,Attacker,24,07/03/1997,Colombia,Patriotas,Liga Colômbia,18,12,1070,0,0,2,0,1,1,4,3,23,4,82,1,1,2
12071,Rodin Jair Quiñónes Rentería,Attacker,26,30/05/1995,Colombia,Patriotas,Liga Colômbia,15,6,565,0,0,0,0,10,2,8,6,28,3,58,1,4,1
59911,C. Ramírez,Attacker,25,22/10/1996,Colombia,Patriotas,Liga Colômbia,13,6,562,0,0,2,0,1,0,0,0,10,0,69,0,0,0
59684,Carlos Andrés Rivas Gómez,Attacker,30,22/08/1991,Colombia,Patriotas,Liga Colômbia,6,4,403,0,0,0,0,17,5,19,7,96,12,78,5,5,1
13326,H. Obando,Defender,27,05/04/1993,Colombia,Alianza Petrolera,Liga Colômbia,8,7,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13703,C. Hinestroza,Defender,31,20/11/1989,Colombia,Alianza Petrolera,Liga Colômbia,18,17,1551,0,0,1,0,15,3,5,3,216,10,79,12,12,18
13258,V. Moreno,Midfielder,26,23/10/1994,Colombia,Alianza Petrolera,Liga Colômbia,16,16,1297,0,0,1,0,3,0,2,2,190,0,79,7,4,11
70742,M. Torres,Midfielder,36,01/11/1984,Colombia,Alianza Petrolera,Liga Colômbia,9,7,646,0,0,1,0,1,0,1,1,18,2,75,0,1,0
13689,H. Suárez,Midfielder,26,28/06/1994,Colombia,Alianza Petrolera,Liga Colômbia,8,4,395,0,0,0,0,6,0,2,1,72,5,85,3,3,3
13628,C. Palomeque,Attacker,26,02/04/1994,Colombia,Alianza Petrolera,Liga Colômbia,12,8,746,0,0,2,0,6,3,7,5,50,2,83,2,6,0
51349,M. Pérez,Attacker,25,08/05/1995,Uruguay,Alianza Petrolera,Liga Colômbia,11,6,583,0,0,2,0,10,3,0,0,79,3,75,4,6,5
57756,Romeesh Nathaniel Ivey Belgrave,Attacker,26,14/04/1994,Panama,Alianza Petrolera,Liga Colômbia,8,5,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13137,David Alonso Valencia Figueroa,Defender,30,31/05/1991,Colombia,Alianza Petrolera,Liga Colômbia,16,13,1213,0,0,0,0,0,0,1,1,69,0,57,3,1,7
13158,C. Arias,Attacker,33,02/04/1988,Colombia,Alianza Petrolera,Liga Colômbia,17,12,1014,0,0,3,0,11,3,4,4,97,7,83,1,8,8
13332,John Edison Hernández Montoya,Midfielder,35,22/06/1986,Colombia,Alianza Petrolera,Liga Colômbia,17,13,1192,0,0,1,1,11,5,7,5,198,11,81,9,4,5
13305,A. Sarmiento,Midfielder,23,15/01/1998,Colombia,Alianza Petrolera,Liga Colômbia,12,4,511,0,0,2,0,5,0,2,1,28,3,83,0,2,3
13129,R. Jérez,Goalkeeper,35,04/02/1986,Guatemala,Alianza Petrolera,Liga Colômbia,16,16,1440,6,14,0,0,0,0,0,0,62,1,55,0,2,2
